date,open,high,low,close,Volume
10/8/2014,4523.254936,4641.252891,4523.254936,4641.252891,11541791
10/9/2014,4641.252891,4680.585543,4601.92024,4601.92024,10158845
10/10/2014,4562.587588,4680.585543,4562.587588,4601.92024,5563296
10/13/2014,4601.92024,4601.92024,4523.254936,4601.92024,11765013
10/14/2014,4601.92024,4601.92024,4444.589633,4444.589633,13057703
10/15/2014,4444.589633,4483.922285,4326.591678,4365.92433,10195323
10/16/2014,4365.92433,4365.92433,4129.92842,4169.261072,19138409
10/17/2014,4208.593723,4247.926375,4051.263117,4208.593723,18607677
10/20/2014,4208.593723,4326.591678,4208.593723,4326.591678,14345946
10/21/2014,4287.259027,4365.92433,4287.259027,4326.591678,3694877
10/22/2014,4326.591678,4405.256981,4326.591678,4405.256981,9451795
10/23/2014,4365.92433,4444.589633,4287.259027,4287.259027,7176588
10/24/2014,4326.591678,4326.591678,4208.593723,4287.259027,4232341
10/27/2014,4247.926375,4287.259027,4169.261072,4169.261072,4479211
10/28/2014,4129.92842,4247.926375,4129.92842,4247.926375,5910212
10/29/2014,4287.259027,4326.591678,4247.926375,4287.259027,4130012
10/30/2014,4247.926375,4287.259027,4247.926375,4287.259027,4863752
10/31/2014,4287.259027,4326.591678,4247.926375,4326.591678,8978397
11/3/2014,4405.256981,4483.922285,4405.256981,4444.589633,69171328
11/4/2014,4444.589633,4483.922285,4365.92433,4405.256981,3355973
11/5/2014,4405.256981,4444.589633,4326.591678,4365.92433,3545128
11/6/2014,4444.589633,4444.589633,4326.591678,4326.591678,1845907
11/7/2014,4326.591678,4444.589633,4326.591678,4444.589633,5012481
11/10/2014,4405.256981,4444.589633,4405.256981,4444.589633,7388876
11/11/2014,4444.589633,4562.587588,4405.256981,4523.254936,9545487
11/12/2014,4523.254936,4562.587588,4483.922285,4523.254936,2317786
11/13/2014,4483.922285,4562.587588,4483.922285,4523.254936,3814115
11/14/2014,4523.254936,4523.254936,4405.256981,4483.922285,4677260
11/17/2014,4483.922285,4523.254936,4444.589633,4483.922285,2661898
11/18/2014,4444.589633,4483.922285,4405.256981,4483.922285,2711727
11/19/2014,4444.589633,4444.589633,4326.591678,4365.92433,10284438
11/20/2014,4405.256981,4444.589633,4365.92433,4444.589633,23830053
11/21/2014,4444.589633,4444.589633,4365.92433,4365.92433,3509915
11/24/2014,4326.591678,4365.92433,4287.259027,4326.591678,2547743
11/25/2014,4326.591678,4365.92433,4287.259027,4326.591678,13815852
11/26/2014,4326.591678,4365.92433,4169.261072,4208.593723,26012392
11/27/2014,4208.593723,4287.259027,4169.261072,4287.259027,11141871
11/28/2014,4287.259027,4287.259027,4169.261072,4208.593723,11321619
12/1/2014,4247.926375,4326.591678,4247.926375,4247.926375,13393685
12/2/2014,4287.259027,4287.259027,4208.593723,4247.926375,2144128
12/3/2014,4287.259027,4326.591678,4247.926375,4326.591678,12474215
12/4/2014,4326.591678,4365.92433,4287.259027,4326.591678,5508383
12/5/2014,4365.92433,4405.256981,4326.591678,4365.92433,9585025
12/8/2014,4365.92433,4365.92433,4247.926375,4287.259027,8603524
12/9/2014,4247.926375,4287.259027,4051.263117,4090.595768,12024211
12/10/2014,4129.92842,4208.593723,4011.930465,4169.261072,6895522
12/11/2014,4129.92842,4169.261072,4090.595768,4129.92842,2895162
12/12/2014,4051.263117,4169.261072,4051.263117,4169.261072,1046955
12/15/2014,4169.261072,4169.261072,4090.595768,4090.595768,1077465
12/16/2014,4090.595768,4090.595768,3893.93251,3917.532101,8278339
12/17/2014,3893.93251,3933.265162,3650.07007,3760.201495,19550664
12/18/2014,3775.934555,3846.733328,3775.934555,3799.534146,6848232
12/19/2014,3799.534146,3846.733328,3791.667616,3799.534146,7060273
12/22/2014,3823.133737,4051.263117,3823.133737,4051.263117,5069689
12/23/2014,4090.595768,4129.92842,4011.930465,4051.263117,5908559
12/24/2014,4090.595768,4090.595768,4051.263117,4051.263117,2379563
12/25/2014,4011.930465,4051.263117,3972.597814,4011.930465,2390743
12/26/2014,4011.930465,4011.930465,3909.665571,3933.265162,5387366
12/29/2014,3933.265162,4129.92842,3933.265162,4051.263117,5268501
12/30/2014,4051.263117,4129.92842,4011.930465,4129.92842,4896681
12/31/2014,4129.92842,4169.261072,4129.92842,4169.261072,10622710
1/5/2015,4169.261072,4247.926375,4129.92842,4169.261072,2631642
1/6/2015,4090.595768,4208.593723,4090.595768,4208.593723,3309957
1/7/2015,4208.593723,4247.926375,4169.261072,4169.261072,2958979
1/8/2015,4169.261072,4208.593723,4129.92842,4169.261072,1365007
1/9/2015,4169.261072,4247.926375,4129.92842,4247.926375,5202147
1/12/2015,4208.593723,4326.591678,4208.593723,4247.926375,8838442
1/13/2015,4208.593723,4247.926375,4208.593723,4247.926375,988349
1/14/2015,4208.593723,4247.926375,4129.92842,4247.926375,2915630
1/15/2015,4208.593723,4287.259027,4208.593723,4247.926375,3010461
1/16/2015,4208.593723,4208.593723,4169.261072,4169.261072,2805928
1/19/2015,4169.261072,4208.593723,4129.92842,4129.92842,4324760
1/20/2015,4129.92842,4169.261072,4090.595768,4169.261072,1863451
1/21/2015,4169.261072,4208.593723,4129.92842,4208.593723,7994861
1/22/2015,4208.593723,4208.593723,4129.92842,4169.261072,3292033
1/23/2015,4169.261072,4169.261072,4011.930465,4051.263117,16460600
1/26/2015,4051.263117,4051.263117,3917.532101,3917.532101,14842996
1/27/2015,3972.597814,4011.930465,3925.398632,3972.597814,13878521
1/28/2015,4011.930465,4011.930465,3917.532101,3972.597814,2388714
1/29/2015,3972.597814,3972.597814,3862.466389,3886.06598,3880218
1/30/2015,3886.06598,3886.06598,3760.201495,3760.201495,10044940
2/2/2015,3760.201495,3838.866798,3736.601904,3736.601904,11617427
2/3/2015,3736.601904,3775.934555,3673.669661,3673.669661,5798857
2/4/2015,3642.20354,3713.002313,3547.805176,3555.671706,7674140
2/5/2015,3539.938646,3547.805176,3461.273343,3532.072115,26030270
2/6/2015,3610.737419,3673.669661,3595.004358,3618.603949,2570874
2/9/2015,3618.603949,3657.936601,3524.205585,3524.205585,4683620
2/10/2015,3539.938646,3657.936601,3469.139873,3642.20354,22558712
2/11/2015,3642.20354,3807.400677,3642.20354,3807.400677,4861847
2/12/2015,3815.267207,3886.06598,3775.934555,3838.866798,4181238
2/13/2015,3838.866798,3901.799041,3815.267207,3870.332919,4292596
2/24/2015,3878.19945,3878.19945,3815.267207,3878.19945,5299393
2/25/2015,3831.000268,3870.332919,3807.400677,3807.400677,6202721
2/26/2015,3807.400677,3838.866798,3736.601904,3768.068025,8844417
2/27/2015,3752.334965,3752.334965,3673.669661,3705.135783,14125269
3/2/2015,3665.803131,3705.135783,3626.470479,3634.33701,8077871
3/3/2015,3650.07007,3720.868843,3650.07007,3705.135783,11037634
3/4/2015,3705.135783,3736.601904,3697.269252,3705.135783,4119710
3/5/2015,3713.002313,3760.201495,3713.002313,3720.868843,10839706
3/6/2015,3720.868843,3720.868843,3689.402722,3713.002313,3773568
3/9/2015,3728.735374,3854.599859,3728.735374,3823.133737,14114840
3/10/2015,3823.133737,3854.599859,3768.068025,3775.934555,11755861
3/11/2015,3760.201495,3823.133737,3736.601904,3736.601904,6176402
3/12/2015,3705.135783,3736.601904,3673.669661,3681.536192,9535696
3/13/2015,3681.536192,3705.135783,3650.07007,3657.936601,6005171
3/16/2015,3657.936601,3657.936601,3532.072115,3547.805176,13191307
3/17/2015,3547.805176,3610.737419,3539.938646,3539.938646,8140419
3/18/2015,3563.538237,3571.404767,3492.739464,3508.472524,13889711
3/19/2015,3500.605994,3524.205585,3421.940691,3461.273343,18793023
3/20/2015,3461.273343,3642.20354,3445.540282,3642.20354,32899108
3/23/2015,3642.20354,3642.20354,3539.938646,3539.938646,21994169
3/24/2015,3500.605994,3524.205585,3469.139873,3484.872934,18009447
3/25/2015,3469.139873,3500.605994,3453.406812,3461.273343,14058909
3/26/2015,3453.406812,3500.605994,3445.540282,3453.406812,13853982
3/27/2015,3453.406812,3484.872934,3445.540282,3453.406812,11481283
3/30/2015,3469.139873,3492.739464,3445.540282,3461.273343,10151725
3/31/2015,3461.273343,3484.872934,3461.273343,3469.139873,13207069
4/1/2015,3469.139873,3508.472524,3453.406812,3461.273343,13640936
4/2/2015,3461.273343,3477.006403,3437.673752,3469.139873,12081413
4/3/2015,3477.006403,3547.805176,3461.273343,3532.072115,13138175
4/6/2015,3524.205585,3532.072115,3484.872934,3492.739464,12353070
4/7/2015,3477.006403,3524.205585,3477.006403,3492.739464,10417154
4/8/2015,3508.472524,3508.472524,3477.006403,3477.006403,10610508
4/9/2015,3477.006403,3516.339055,3477.006403,3477.006403,13320972
4/10/2015,3484.872934,3500.605994,3477.006403,3477.006403,28492598
4/13/2015,3508.472524,3508.472524,3477.006403,3477.006403,5490844
4/14/2015,3477.006403,3500.605994,3477.006403,3484.872934,5366004
4/15/2015,3492.739464,3579.271297,3492.739464,3539.938646,18710141
4/16/2015,3555.671706,3587.137828,3532.072115,3532.072115,13041430
4/17/2015,3516.339055,3657.936601,3516.339055,3587.137828,16297380
4/20/2015,3579.271297,3587.137828,3539.938646,3547.805176,8585850
4/21/2015,3547.805176,3547.805176,3532.072115,3547.805176,9214592
4/22/2015,3547.805176,3626.470479,3547.805176,3547.805176,8132792
4/23/2015,3555.671706,3579.271297,3492.739464,3500.605994,6173600
4/24/2015,3508.472524,3516.339055,3500.605994,3500.605994,4716293
4/27/2015,3539.938646,3579.271297,3461.273343,3461.273343,5018454
5/4/2015,3516.339055,3516.339055,3382.608039,3406.20763,13292748
5/5/2015,3406.20763,3516.339055,3398.3411,3477.006403,11023645
5/6/2015,3484.872934,3500.605994,3421.940691,3421.940691,12632484
5/7/2015,3421.940691,3461.273343,3421.940691,3445.540282,6869333
5/8/2015,4078.015029,4177.13345,3993.056383,3993.056383,3993137
5/11/2015,3978.896608,4021.375932,3908.097736,3922.257511,2860694
5/12/2015,3978.896608,3978.896608,3808.979315,3808.979315,4832051
5/13/2015,3780.659767,3808.979315,3681.541346,3724.020669,9123580
5/14/2015,3695.70112,3794.819541,3681.541346,3794.819541,6131442
5/15/2015,3794.819541,3794.819541,3695.70112,3695.70112,3919049
5/18/2015,3624.902248,3681.541346,3511.624053,3511.624053,12524907
5/19/2015,3483.304504,3568.263151,3483.304504,3539.943602,6069153
5/20/2015,3539.943602,3780.659767,3539.943602,3780.659767,6385258
5/21/2015,3780.659767,3808.979315,3724.020669,3780.659767,4101676
5/22/2015,3752.340218,3808.979315,3738.180443,3808.979315,3533099
5/25/2015,3808.979315,3851.458639,3738.180443,3780.659767,1430383
5/26/2015,3808.979315,3865.618413,3766.499992,3851.458639,4811368
5/27/2015,3837.298864,3851.458639,3780.659767,3794.819541,2924473
5/28/2015,3752.340218,3837.298864,3752.340218,3794.819541,2988523
5/29/2015,3794.819541,3823.13909,3752.340218,3766.499992,5002185
6/1/2015,3766.499992,3780.659767,3738.180443,3738.180443,3838822
6/2/2015,3709.860895,3752.340218,3709.860895,3724.020669,6698541
6/3/2015,3695.70112,3738.180443,3624.902248,3624.902248,11050230
6/4/2015,3624.902248,3667.381571,3624.902248,3639.062023,8171654
6/5/2015,3653.221797,3653.221797,3554.103376,3582.422925,13670968
6/8/2015,3610.742474,3695.70112,3610.742474,3681.541346,6476150
6/9/2015,3681.541346,3936.417285,3667.381571,3823.13909,20443533
6/10/2015,3893.937962,4021.375932,3893.937962,4007.216157,22558395
6/11/2015,4092.174804,4134.654127,4035.535706,4078.015029,10205518
6/12/2015,4078.015029,4120.494352,4021.375932,4049.69548,11538311
6/15/2015,4049.69548,4078.015029,4021.375932,4063.855255,15833858
6/16/2015,4078.015029,4177.13345,4049.69548,4092.174804,14873461
6/17/2015,4063.855255,4078.015029,4007.216157,4021.375932,32352692
6/18/2015,4063.855255,4063.855255,3978.896608,4007.216157,6480178
6/19/2015,3993.056383,4007.216157,3893.937962,3893.937962,18309884
6/22/2015,3950.577059,3950.577059,3908.097736,3936.417285,3706974
6/23/2015,3922.257511,4035.535706,3922.257511,3993.056383,8280836
6/24/2015,3950.577059,3993.056383,3936.417285,3950.577059,7360908
6/25/2015,3922.257511,3950.577059,3879.778187,3879.778187,6343171
6/26/2015,3879.778187,3964.736834,3851.458639,3865.618413,5130019
6/29/2015,3865.618413,3964.736834,3865.618413,3964.736834,57596876
6/30/2015,3950.577059,4092.174804,3936.417285,4092.174804,25626247
7/1/2015,4092.174804,4106.334578,3964.736834,3993.056383,7619104
7/2/2015,3993.056383,4063.855255,3964.736834,4049.69548,7926811
7/3/2015,4063.855255,4106.334578,4049.69548,4063.855255,7578568
7/6/2015,4063.855255,4177.13345,4063.855255,4162.973676,13167852
7/7/2015,4162.973676,4347.050743,4106.334578,4262.092096,20180044
7/8/2015,4262.092096,4318.731194,4191.293224,4219.612773,12384504
7/9/2015,4191.293224,4205.452999,4120.494352,4134.654127,14175927
7/10/2015,4177.13345,4177.13345,4092.174804,4092.174804,10228825
7/13/2015,4106.334578,4162.973676,4049.69548,4063.855255,8260075
7/14/2015,4063.855255,4205.452999,3993.056383,4134.654127,17318059
7/15/2015,4148.813901,4162.973676,4049.69548,4049.69548,10630666
7/16/2015,4035.535706,4205.452999,4007.216157,4191.293224,11173612
7/17/2015,4290.411645,4375.370292,4262.092096,4276.251871,18892942
7/20/2015,4262.092096,4318.731194,4191.293224,4318.731194,9822037
7/21/2015,4318.731194,4446.169164,4318.731194,4446.169164,20805898
7/22/2015,4460.328938,4743.524426,4460.328938,4743.524426,36763782
7/23/2015,4786.003749,4828.483073,4672.725554,4686.885329,12254772
7/24/2015,4686.885329,4941.761268,4686.885329,4899.281945,23328680
7/27/2015,4955.921042,5083.359012,4955.921042,5040.879689,17617997
7/28/2015,5040.879689,5083.359012,4856.802622,4856.802622,14188489
7/29/2015,4814.323298,4899.281945,4729.364652,4729.364652,22320256
7/30/2015,4715.204877,4828.483073,4701.045103,4757.684201,9934114
7/31/2015,4743.524426,4771.843975,4601.926682,4601.926682,16176376
8/3/2015,4531.12781,4658.56578,4460.328938,4601.926682,20170081
8/4/2015,4601.926682,4715.204877,4573.607133,4616.086457,8939537
8/5/2015,4672.725554,4786.003749,4658.56578,4757.684201,7490362
8/6/2015,4771.843975,4771.843975,4686.885329,4701.045103,7051866
8/7/2015,4729.364652,4856.802622,4701.045103,4828.483073,19074941
8/10/2015,4870.962396,4984.240591,4870.962396,4927.601494,15740709
8/11/2015,4955.921042,4955.921042,4856.802622,4885.12217,14617172
8/12/2015,4856.802622,4856.802622,4686.885329,4715.204877,20391134
8/13/2015,4686.885329,4715.204877,4545.287585,4630.246231,17609307
8/14/2015,4616.086457,4715.204877,4531.12781,4616.086457,12923498
8/17/2015,4644.406005,4644.406005,4488.648487,4488.648487,10125997
8/18/2015,4488.648487,4559.447359,4446.169164,4545.287585,11647068
8/19/2015,4516.968036,4531.12781,4417.849615,4502.808261,11593746
8/20/2015,4502.808261,4531.12781,4375.370292,4403.689841,8890952
8/21/2015,4318.731194,4318.731194,4162.973676,4276.251871,18688211
8/24/2015,4191.293224,4191.293224,3978.896608,3978.896608,31115321
8/25/2015,3908.097736,4247.932322,3908.097736,4247.932322,19734133
8/26/2015,4304.57142,4502.808261,4304.57142,4460.328938,13367996
8/27/2015,4460.328938,4516.968036,4403.689841,4432.009389,15910552
8/28/2015,4432.009389,4531.12781,4417.849615,4474.488713,17679860
8/31/2015,4460.328938,4460.328938,4389.530066,4403.689841,7202576
9/1/2015,4403.689841,4474.488713,4389.530066,4403.689841,10243443
9/3/2015,4389.530066,4389.530066,4219.612773,4262.092096,10026844
9/4/2015,4262.092096,4304.57142,4177.13345,4205.452999,5862157
9/7/2015,4162.973676,4219.612773,4120.494352,4134.654127,8234016
9/8/2015,4148.813901,4276.251871,4134.654127,4276.251871,5758275
9/9/2015,4332.890968,4361.210517,4290.411645,4347.050743,10076207
9/10/2015,4290.411645,4347.050743,4247.932322,4304.57142,4928316
9/11/2015,4290.411645,4304.57142,4205.452999,4205.452999,6221486
9/14/2015,4205.452999,4233.772548,4120.494352,4148.813901,4194972
9/15/2015,4134.654127,4162.973676,4120.494352,4134.654127,3390084
9/16/2015,4148.813901,4205.452999,4134.654127,4205.452999,2516341
9/17/2015,4219.612773,4304.57142,4219.612773,4247.932322,4296454
9/18/2015,4318.731194,4375.370292,4304.57142,4361.210517,11248190
9/21/2015,4347.050743,4573.607133,4304.57142,4488.648487,15209766
9/22/2015,4488.648487,4531.12781,4460.328938,4502.808261,5553044
9/23/2015,4460.328938,4502.808261,4432.009389,4474.488713,7515149
9/24/2015,4488.648487,4488.648487,4432.009389,4446.169164,7144171
9/25/2015,4417.849615,4446.169164,4389.530066,4403.689841,3579352
9/28/2015,4389.530066,4417.849615,4276.251871,4276.251871,7099396
9/29/2015,4247.932322,4262.092096,4205.452999,4262.092096,7104763
9/30/2015,4276.251871,4347.050743,4276.251871,4304.57142,3913048
10/1/2015,4304.57142,4347.050743,4304.57142,4347.050743,2147200
10/2/2015,4347.050743,4432.009389,4347.050743,4375.370292,6382154
10/5/2015,4375.370292,4446.169164,4361.210517,4446.169164,9183894
10/6/2015,4488.648487,4545.287585,4460.328938,4531.12781,22656073
10/7/2015,4545.287585,4545.287585,4446.169164,4460.328938,14422892
10/8/2015,4474.488713,4573.607133,4446.169164,4559.447359,13563198
10/9/2015,4587.766908,4644.406005,4545.287585,4587.766908,11223541
10/12/2015,4601.926682,4672.725554,4587.766908,4644.406005,14372959
10/13/2015,4616.086457,4630.246231,4587.766908,4587.766908,6379610
10/14/2015,4587.766908,4616.086457,4573.607133,4573.607133,8497723
10/15/2015,4587.766908,4715.204877,4573.607133,4573.607133,17965105
10/16/2015,4601.926682,4644.406005,4516.968036,4531.12781,16549759
10/19/2015,4559.447359,4559.447359,4502.808261,4531.12781,12126522
10/20/2015,4531.12781,4531.12781,4432.009389,4446.169164,12202725
10/21/2015,4446.169164,4502.808261,4403.689841,4417.849615,8007671
10/22/2015,4403.689841,4460.328938,4403.689841,4446.169164,6227778
10/23/2015,4531.12781,4531.12781,4474.488713,4502.808261,7417483
10/26/2015,4516.968036,4587.766908,4516.968036,4516.968036,9829241
10/27/2015,4516.968036,4531.12781,4474.488713,4488.648487,5912580
10/28/2015,4488.648487,4502.808261,4446.169164,4446.169164,6968320
10/29/2015,4460.328938,4502.808261,4446.169164,4460.328938,10446128
10/30/2015,4460.328938,4488.648487,4446.169164,4460.328938,7390787
11/2/2015,4460.328938,4460.328938,4389.530066,4417.849615,8482753
11/3/2015,4417.849615,4460.328938,4375.370292,4460.328938,6602496
11/4/2015,4474.488713,4474.488713,4375.370292,4403.689841,8031258
11/5/2015,4403.689841,4432.009389,4389.530066,4389.530066,4601052
11/6/2015,4389.530066,4432.009389,4361.210517,4389.530066,6538650
11/9/2015,4361.210517,4403.689841,4347.050743,4347.050743,3925342
11/10/2015,4347.050743,4361.210517,4304.57142,4318.731194,4760017
11/11/2015,4318.731194,4332.890968,4290.411645,4290.411645,5156851
11/12/2015,4290.411645,4304.57142,4219.612773,4262.092096,9930374
11/13/2015,4262.092096,4276.251871,4233.772548,4262.092096,9229864
11/16/2015,4276.251871,4276.251871,4191.293224,4191.293224,8597582
11/17/2015,4191.293224,4318.731194,4191.293224,4276.251871,15848971
11/18/2015,4290.411645,4304.57142,4247.932322,4262.092096,4214247
11/19/2015,4262.092096,4262.092096,4219.612773,4219.612773,3082666
11/20/2015,4205.452999,4262.092096,4191.293224,4233.772548,5740826
11/23/2015,4247.932322,4290.411645,4247.932322,4276.251871,6822908
11/24/2015,4276.251871,4304.57142,4262.092096,4262.092096,11279549
11/25/2015,4262.092096,4403.689841,4233.772548,4403.689841,15496215
11/26/2015,4446.169164,4531.12781,4417.849615,4488.648487,19913799
11/27/2015,4502.808261,4545.287585,4432.009389,4432.009389,23922760
11/30/2015,4389.530066,4389.530066,4304.57142,4318.731194,8103650
12/1/2015,4332.890968,4347.050743,4290.411645,4290.411645,7355261
12/2/2015,4290.411645,4347.050743,4290.411645,4332.890968,9479095
12/3/2015,4332.890968,4375.370292,4318.731194,4332.890968,5358126
12/4/2015,4332.890968,4332.890968,4262.092096,4290.411645,5771900
12/7/2015,4262.092096,4290.411645,4219.612773,4233.772548,4883824
12/8/2015,4205.452999,4304.57142,4191.293224,4290.411645,5487085
12/9/2015,4290.411645,4304.57142,4219.612773,4219.612773,3746805
12/10/2015,4205.452999,4247.932322,4162.973676,4162.973676,7549331
12/11/2015,4177.13345,4233.772548,4162.973676,4219.612773,5999448
12/14/2015,4389.530066,4389.530066,4332.890968,4332.890968,13107473
12/15/2015,4318.731194,4361.210517,4318.731194,4332.890968,16948634
12/16/2015,4347.050743,4347.050743,4318.731194,4318.731194,18822179
12/17/2015,4318.731194,4332.890968,4290.411645,4304.57142,4553877
12/18/2015,4304.57142,4347.050743,4276.251871,4304.57142,67268080
12/21/2015,4276.251871,4276.251871,4219.612773,4247.932322,7650534
12/22/2015,4233.772548,4233.772548,4191.293224,4205.452999,3075672
12/23/2015,4219.612773,4219.612773,4162.973676,4177.13345,4695827
12/24/2015,4177.13345,4219.612773,4177.13345,4177.13345,1628829
12/25/2015,4177.13345,4205.452999,4162.973676,4177.13345,2851447
12/28/2015,4177.13345,4191.293224,4092.174804,4092.174804,7077712
12/29/2015,4106.334578,4120.494352,4063.855255,4092.174804,3291917
12/30/2015,4134.654127,4177.13345,4106.334578,4148.813901,4609667
12/31/2015,4148.813901,4148.813901,4092.174804,4134.654127,3901107
1/4/2016,4120.494352,4148.813901,4078.015029,4078.015029,2856888
1/5/2016,4063.855255,4092.174804,4035.535706,4035.535706,4440459
1/6/2016,4035.535706,4106.334578,4035.535706,4106.334578,6358988
1/7/2016,4049.69548,4063.855255,3978.896608,3993.056383,7698769
1/8/2016,3922.257511,3978.896608,3893.937962,3922.257511,6553624
1/11/2016,3950.577059,3950.577059,3908.097736,3922.257511,3745250
1/12/2016,3908.097736,3978.896608,3908.097736,3964.736834,2426161
1/13/2016,3978.896608,3978.896608,3893.937962,3893.937962,4838697
1/14/2016,3879.778187,3879.778187,3738.180443,3752.340218,10450864
1/15/2016,3752.340218,3766.499992,3582.422925,3610.742474,15532513
1/18/2016,3412.505632,3525.783827,3384.186083,3511.624053,20466913
1/19/2016,3525.783827,3610.742474,3511.624053,3568.263151,17420464
1/20/2016,3554.103376,3610.742474,3497.464278,3568.263151,16484928
1/21/2016,3511.624053,3610.742474,3511.624053,3610.742474,20081452
1/22/2016,3624.902248,3667.381571,3582.422925,3624.902248,21576958
1/25/2016,3681.541346,3865.618413,3681.541346,3851.458639,8749140
1/26/2016,3752.340218,3837.298864,3724.020669,3738.180443,10133126
1/27/2016,3780.659767,3823.13909,3766.499992,3794.819541,10016741
1/28/2016,3808.979315,3851.458639,3752.340218,3752.340218,5495416
1/29/2016,3780.659767,3893.937962,3752.340218,3893.937962,6073743
2/1/2016,3893.937962,3964.736834,3780.659767,3780.659767,6044155
2/2/2016,3752.340218,3808.979315,3738.180443,3794.819541,2045148
2/3/2016,3738.180443,3808.979315,3724.020669,3794.819541,10116114
2/4/2016,3808.979315,3837.298864,3808.979315,3823.13909,1252271
2/5/2016,3823.13909,3851.458639,3794.819541,3823.13909,1101565
2/15/2016,3823.13909,3823.13909,3681.541346,3738.180443,7299683
2/16/2016,3738.180443,3794.819541,3738.180443,3780.659767,3459932
2/17/2016,3752.340218,3794.819541,3752.340218,3780.659767,4274981
2/18/2016,3794.819541,3837.298864,3794.819541,3794.819541,3551808
2/19/2016,3794.819541,3837.298864,3794.819541,3823.13909,5275356
2/22/2016,3808.979315,3922.257511,3808.979315,3851.458639,7705339
2/23/2016,3950.577059,3950.577059,3851.458639,3851.458639,5701349
2/24/2016,3851.458639,3865.618413,3794.819541,3851.458639,4962358
2/25/2016,3865.618413,3950.577059,3851.458639,3865.618413,6651009
2/26/2016,3879.778187,4021.375932,3865.618413,4021.375932,13150130
2/29/2016,4078.015029,4078.015029,3950.577059,3950.577059,6647837
3/1/2016,3950.577059,3950.577059,3865.618413,3879.778187,6808292
3/2/2016,3893.937962,3908.097736,3794.819541,3851.458639,11414155
3/3/2016,3879.778187,3893.937962,3823.13909,3823.13909,5207420
3/4/2016,3837.298864,3922.257511,3808.979315,3893.937962,5359041
3/7/2016,3908.097736,3978.896608,3893.937962,3936.417285,15547769
3/8/2016,3993.056383,4148.813901,3993.056383,4092.174804,47793335
3/9/2016,4106.334578,4177.13345,4035.535706,4035.535706,20284001
3/10/2016,4049.69548,4063.855255,4021.375932,4049.69548,8796317
3/11/2016,4063.855255,4120.494352,4035.535706,4078.015029,15143662
3/14/2016,4106.334578,4276.251871,4106.334578,4247.932322,27334892
3/15/2016,4276.251871,4318.731194,4205.452999,4247.932322,19043019
3/16/2016,4276.251871,4276.251871,4219.612773,4233.772548,11541842
3/17/2016,4276.251871,4304.57142,4233.772548,4247.932322,14834199
3/18/2016,4262.092096,4262.092096,4205.452999,4205.452999,26791729
3/21/2016,4233.772548,4290.411645,4219.612773,4219.612773,11224888
3/22/2016,4233.772548,4233.772548,4177.13345,4177.13345,11320505
3/23/2016,4148.813901,4205.452999,4120.494352,4148.813901,12261623
3/24/2016,4134.654127,4191.293224,4078.015029,4078.015029,12887338
3/25/2016,4078.015029,4134.654127,4063.855255,4106.334578,12036266
3/28/2016,4120.494352,4233.772548,4120.494352,4233.772548,20041550
3/29/2016,4247.932322,4304.57142,4219.612773,4219.612773,14438146
3/30/2016,4205.452999,4233.772548,4177.13345,4177.13345,11432015
3/31/2016,4177.13345,4276.251871,4162.973676,4177.13345,19495853
4/1/2016,4177.13345,4191.293224,4078.015029,4106.334578,10758068
4/4/2016,4106.334578,4177.13345,4092.174804,4134.654127,6966769
4/5/2016,4134.654127,4162.973676,4120.494352,4148.813901,5496469
4/6/2016,4148.813901,4276.251871,4148.813901,4276.251871,13806500
4/7/2016,4304.57142,4347.050743,4262.092096,4262.092096,19077271
4/8/2016,4262.092096,4403.689841,4247.932322,4361.210517,50000573
4/11/2016,4403.689841,4488.648487,4403.689841,4460.328938,37980610
4/12/2016,4460.328938,4502.808261,4446.169164,4488.648487,20130396
4/13/2016,4488.648487,4488.648487,4375.370292,4403.689841,21936146
4/14/2016,4403.689841,4502.808261,4403.689841,4446.169164,15130594
4/15/2016,4474.488713,4516.968036,4432.009389,4432.009389,19312016
4/19/2016,4446.169164,4446.169164,4375.370292,4375.370292,21523773
4/20/2016,4417.849615,4460.328938,4361.210517,4417.849615,19868667
4/21/2016,4446.169164,4531.12781,4446.169164,4460.328938,25924059
4/22/2016,4474.488713,4644.406005,4460.328938,4630.246231,30560224
4/25/2016,4672.725554,4743.524426,4658.56578,4672.725554,21512271
4/26/2016,4644.406005,4729.364652,4601.926682,4672.725554,21323984
4/27/2016,4672.725554,4672.725554,4587.766908,4630.246231,16397001
4/28/2016,4616.086457,4644.406005,4559.447359,4601.926682,13552749
4/29/2016,4587.766908,4743.524426,4587.766908,4743.524426,24401437
5/4/2016,4800.163524,5012.56014,4786.003749,4955.921042,45227402
5/5/2016,4970.080817,5210.796982,4885.12217,4955.921042,55849751
5/6/2016,4899.281945,4941.761268,4800.163524,4814.323298,28945648
5/9/2016,4870.962396,4913.441719,4800.163524,4800.163524,24405035
5/10/2016,4743.524426,4814.323298,4715.204877,4743.524426,34885641
5/11/2016,4814.323298,4885.12217,4800.163524,4885.12217,88685158
5/12/2016,4899.281945,4913.441719,4814.323298,4814.323298,12308096
5/13/2016,4786.003749,4800.163524,4686.885329,4715.204877,27261866
5/16/2016,4701.045103,4715.204877,4658.56578,4701.045103,16095657
5/17/2016,4715.204877,4786.003749,4715.204877,4757.684201,9462849
5/18/2016,4771.843975,4771.843975,4686.885329,4686.885329,12524057
